Coaxial Probe Method (Opt. 004) 20.0.22083101
Keysight Technologies,P9371A,MY57211751,A.17.25.05

Ch 1
Port:, 1
Probe:, High temperature
Std1:, Air
Std2:, Short
Std3:, 25.0C water
IFBW:, 300.000000 Hz
Power:, -5.000000 dBm
Date:,"Saturday, July 06, 2024 16:31:42"
frequency(Hz),e',e''
3e+008,40.2443,26.5625
3.01e+008,40.2223,26.5242
3.02e+008,40.1756,26.4838
3.03e+008,40.1495,26.4481
3.04e+008,40.1125,26.4127
3.05e+008,40.0781,26.384
3.06e+008,40.0407,26.3469
3.07e+008,40.0018,26.328
3.08e+008,39.9635,26.3076
3.09e+008,39.9243,26.2772
3.1e+008,39.8838,26.2576
3.11e+008,39.8441,26.2444
3.12e+008,39.798,26.2212
3.13e+008,39.8213,26.1216
3.14e+008,39.7818,26.0689
3.15e+008,39.7475,26.0397
3.16e+008,39.7125,26.024
3.17e+008,39.681,25.9895
3.18e+008,39.6332,25.9517
3.19e+008,39.5876,25.9448
3.2e+008,39.5471,25.9156
3.21e+008,39.5035,25.9014
3.22e+008,39.4656,25.869
3.23e+008,39.4198,25.8504
3.24e+008,39.3773,25.8393
3.25e+008,39.333,25.8184
3.26e+008,39.2884,25.8071
3.27e+008,39.2367,25.7829
3.28e+008,39.1895,25.771
3.29e+008,39.1466,25.7434
3.3e+008,39.0978,25.7255
3.31e+008,39.0545,25.718
3.32e+008,38.9937,25.7139
3.33e+008,38.9451,25.7047
3.34e+008,38.9021,25.6688
3.35e+008,38.8521,25.6527
3.36e+008,38.8044,25.636
3.37e+008,38.7568,25.612
3.38e+008,38.7102,25.6054
3.39e+008,38.6631,25.5962
3.4e+008,38.5975,25.5879
3.41e+008,38.552,25.5668
3.42e+008,38.5053,25.5452
3.43e+008,38.458,25.5241
3.44e+008,38.419,25.4884
3.45e+008,38.3718,25.4679
3.46e+008,38.3334,25.4407
3.47e+008,38.2879,25.4142
3.48e+008,38.2435,25.3895
3.49e+008,38.1877,25.3873
3.5e+008,38.1342,25.3702
3.51e+008,38.0794,25.3576
3.52e+008,38.024,25.3442
3.53e+008,37.9696,25.3328
3.54e+008,37.9275,25.3058
3.55e+008,37.871,25.2928
3.56e+008,37.8268,25.2717
3.57e+008,37.775,25.2547
